1 BED+DEN | 1 BATH - CONDO APT FOR RENT - TORONTO,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cd/cd097bea-b51d-42e3-9207-079a0e7d04db?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Stone Countertops, Hardwood and Carpet Floors, Ensuite Laundry, Tons of Natural Light. OPEN 24/7 - HAVE ...                                                                                                                                                                                                                                                                                    560 King Street West, Toronto, Ontario M5V 1M3, Close to Gardiner Expressway, St Andrew Subway Station, Osgoode Subway Station, King Street West at Portland Street Transit, GO Transit North Bathurst Yard, Niagara Street Junior Public School, Ogden Ju",2745.0,$
3 BED | 3 BATH - FREEHOLD TOWNHOUSE FOR RENT - TORONTO,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7b/7ba10e4c-9e1c-424c-b728-55c40d07e395?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"3 Bedrooms | 2.5 Bathrooms, Upgraded Kitchen, Dishwasher, Stainless Steel Appliances, Formica Countertops, Laminate Floors, Ensuite Laundry, Private Garage, Tons of Natural Light. OPEN 24/7 - HAVE ...                                                                                                                                                                                                                                                                                    53 Heron Park Place, Toronto, Ontario M1E 0B8, Close to Kingston Road, McCowan Subway Station, Scarborough Centre Subway Station, Lawrence Avenue East at Manse Road Transit, Lawrence Avenue East at Morning Dew Road Transit, William G Miller Public Sc",2595.0,$
2 BED | 2 BATH - CONDO APT FOR RENT - TORONTO | QUEEN ST E,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/87/87d90283-6d83-4eff-8a3c-456d6f9bfc74?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Private Balcony. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The ...                                                                                                                                                                                                                                                                                    320 Richmond Street East, Toronto, Ontario M5A 1P9 Close to Gardiner Expressway, Queen Subway Station, Queen Street East at Sherbourne Street Bus Stop, Nelson Mandela Park Public School, CF Toronto Eaton Centre, Royal Ontario Museum, St. Lawrence Mar",2895.0,$
3 BED | 1 BATH - MAIN FLOOR FOR RENT - NORTH YORK,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/10/102314d8-b89b-4dcb-a6a2-4c73577894a1?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"3 Bedrooms | 1 Bathroom, Upgraded Kitchen, Dishwasher, Microwave, Ice Maker, Stainless Steel Appliances, Back Splash, Stone Countertops, Hardwood Floors, Private Terrace, Private Garage, Tons of ...                                                                                                                                                                                                                                                                                    26 Elvaston Drive, North York, Ontario, M4A 1M9, Close to Don Valley Parkway, Main Street, Woodbine Station, Eglinton Avenue East at Jonesville Crescent, Sweeney Drive at Victoria Park Avenue, Victoria Village Public School, Sloane Public School, Wex",2799.0,$
3 BED+DEN | 3 BATH - DETACHED HOUSE FOR RENT - TORONTO,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c4/c44b38e2-a9de-4944-bdff-9df321c660e4?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3 + Den,"3 Bedrooms+DEN | 3 Bathrooms, Upgraded Kitchen, Dishwasher, Microwave, Ice Maker, Back Splash, Stainless Steel Appliances, Stone Countertops, Hardwood Flooring, Ensuite Laundry, Private Terrace, ...                                                                                                                                                                                                                                                                                    23 Annex Lane, Toronto, Ontario M5R 3V2, Close to Don Valley Parkway, Bathurst, Spadina, Avenue Road at Boswell Avenue, Dupont Street at Howland Avenue, Howlett Academy, Palmerston Avenue Junior Public School, Taddle Creek Park, Vermont Square Park,",5195.0,$
2 BED | 2 BATH - BASEMENT APT FOR RENT - NORTH YORK,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/55/55c9d452-e5a7-4365-bf89-8cf78c34b2aa?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 2 Bathrooms, White Appliances, Formica Countertops, Tile and Hardwood Floors, Ensuite Laundry, Private Garage, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...                                                                                                                                                                                                                                                                                    19 Ladyfield Court, North York, Ontario M3L 1X1, Close to Ontario 401 Express Highway, Finch West Subway Station, Downsview Park Subway Station, Arleta Avenue at Medal Lane Transit, Sheppard Avenue West at Buckland Road Transit, Sheppard Public Schoo",2095.0,$
2 BED | 1 BATH - MAIN FLOOR FOR RENT - NORTH YORK | SHEPPARD AVE,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1e/1ed65008-0d6a-4150-a1d1-a90687483f05?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 1 Bathroom, White Appliances, Dishwasher, Formica Countertops, Hardwood Floors, Ensuite Laundry, Private Garage, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...                                                                                                                                                                                                                                                                                    19 Ladyfield Court, North York, Ontario M3L 1X1, Close to Ontario 401 Express Highway, Finch West Subway Station, Downsview Park Subway Station, Arleta Avenue at Medal Lane Transit, Sheppard Avenue West at Buckland Road Transit, Sheppard Public Schoo",2295.0,$
1 BED+DEN | 1 BATH - BASEMENT APT FOR RENT - SCARBOROUGH | MCCOW,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/31/312de46d-946b-4a17-b9c7-a350c32068ba?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, White Appliances, Formica Countertops, Ensuite Laundry, Hardwood and Vinyl Floors, Fireplace, Front Porch & Backyard Deck, Tons Natural Light. OPEN 24/7 ...                                                                                                                                                                                                                                                                                    16 Stanwell Drive, Scarborough, Ontario M1P 4H5, Close to Ontario 401 Express, McCowan, Ellesmere Road at Borough Approach East, Ellesmere Road at McCowan Road, Bendale Junior Public School, Bellmere Junior Public School, North Bendale Park, Confeder",1999.0,$
2 BED + DEN | 2 BATH - CONDO FOR RENT - TORONTO | JARVIS ST,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4f/4f0f366b-cbde-484b-8644-e37fdc80f7a3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2 + Den,"2 Bedrooms + DEN | 2 Bathrooms, Brand New Kitchen, Back Splash, Stainless Steel Appliances, Stone Countertops, Microwave, Dishwasher, Ice Maker, Personal Thermostat, Ensuite Laundry, Laminate Floors, ...                                                                                                                                                                                                                                                                                    155 Dalhousie Street, Toronto, Ontario M5B 2P7, Close to Gardiner Expressway, King Station, Queen Station, College Street at Bay Street, Bay Street at Hagerman Street, Keystone Schools, Rose Avenue Junior Public School, St. James Park, Winchester Squ",4299.0,$
2 BED | 2 BATH - CONDO APT FOR RENT - ETOBICOKE | HWY 427,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c1/c1ad3240-5b2e-476a-9206-ef67431b2ce0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 2 Bathrooms, Brand New Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Hardwood Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...                                                                                                                                                                                                                                                                                    10 Gibbs Road, Etobicoke, Ontario M9B 0E2 Close to Highway 427, The East Mall at Gibbs Road Bus Stop, The East Mall at Gibbs Road North Side Bus Stop, Bloorlea Middle School, Kingsley Primary School, CF Sherway Gardens, Cloverdale Mall, CN Tower, Hig",2695.0,$
2 Bedroom Basement Apt Separate Entrance By Coxwell & Danforth,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c8a11da9-69a5-4264-a8f1-04ea67ed6e9a?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Location - Less than 3 minutes walk from Coxwell Ave & Michael Garron Hospital (formerly Toronto East General Hospital). - 10 minutes walk from Coxwell Subway Station. - TTC Bus Stop is just numbers ...,1850.0,$
Scarborough 1 Bedroom Apartment for Rent - 10 Macey Avenue,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/76/76811df7-54ee-412c-bc25-64e6f9c27e93?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Current Promotions Call now to schedule a video tour or make an appointment for in person viewing.Virtual Open House: Call now to schedule a video tour or make an appointment for in person viewing. ...,1799.0,$
"2 BEDROOM & 2 FULL BATH - 1300 SQ F CONDO, 1 PARKING, NOVEMBER 1",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bfb1afac-17ff-47b4-8f7a-f7489115d3e9?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"** FOR RENT BY OWNER ** (KIPLING/FINCH, STEELS/FINCH) – 3 ROWNTREE RD) **Please call / text 647-913-4737 to schedule a viewing** Don't Miss the Opportunity to rent this amazing 2 Bedroom, 2 Full ...",2750.0,$
Scarborough 1 Bedroom Apartment for Rent - 1360 Danforth Road,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0b/0b0b2cd2-7e54-43b7-9433-cd6b4a6ca220?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Open House Incentives! (647) 696-7899Virtual Open House: View ...",1780.0,$
Scarborough 2 Bedrooms Apartment for Rent - 10 Macey Avenue,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c9/c9d779b2-7410-4fe2-8075-d63c83b69cf6?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Current Promotions Call now to schedule a video tour or make an appointment for in person viewing.Virtual Open House: Call now to schedule a video tour or make an appointment for in person viewing. ...,1979.0,$
